y,x1,x2,x3,x4,x5,x6,x7
1,8.004332,21.728955,Wednesday,2.059075,85.877058,Massachusetts,mercedes
0,2.000306,19.731336,Monday,,127.539141,,nissan
1,3.188195,17.515218,Monday,1.659528,,Iowa,
0,4.527316,18.103235,Saturday,-0.211885,82.647573,,mercedes
0,4.914475,21.743047,Thur,-1.442043,91.169121,Washington,ford
0,3.714505,22.172757,Tuesday,0.232575,,Indiana,
0,1.691818,20.082064,Tuesday,0.017263,119.304441,California,chevrolet
0,5.794221,21.785532,Friday,-0.011976,105.067799,,
0,0.119638,22.660595,Saturday,2.969642,100.235338,West Virginia,ford
0,-0.0022740000000001,19.862181,Tue,0.409308,122.707624,,toyota
0,2.335004,22.391112,Sunday,1.303224,62.813009,New York,mercedes
1,4.676038,21.058053,Tuesday,-1.95572,97.85399,Vermont,chevrolet
0,1.355864,20.676278,Friday,-1.015446,,Oklahoma,toyota
0,0.093766,20.848133,Friday,-0.273148,96.271566,,
0,-0.301953,21.255981,Fri,,,Illinois,toyota
0,2.442161,22.942651,Fri,-3.659052,96.318559,Illinois,
0,1.625418,20.889902,Saturday,-0.603524,92.375536,California,toyota
0,1.743532,18.547149,Sat,1.70766,97.742919,Kentucky,subaru
0,3.689318,22.544654,Wednesday,0.927686,92.194835,North Carolina,
0,4.579542,17.618381,Sunday,,97.026241,Pennsylvania,ford
0,1.469368,18.523555,Thursday,0.597172,93.288297,California,nissan
0,4.942514,18.158864,Sat,0.403701,75.261346,Pennsylvania,chevrolet
0,3.415285,19.974055,Tue,0.636096,118.165718,Delaware,
0,3.14867,18.016285,Mon,-1.574877,99.084894,New Jersey,chevrolet
0,3.1,21.24542,Tuesday,-0.566297,93.888221,Georgia,
1,3.762478,22.337929,Fri,-0.359209,85.360958,North Carolina,toyota
0,0.529621,21.086479,Mon,0.933468,,,
0,1.44904,19.030124,Mon,-2.250479,,,ford
1,-1.002409,19.723317,Friday,-0.088293,101.471943,North Carolina,chevrolet
0,1.671495,19.195385,Friday,-1.692156,87.171891,Arizona,chevrolet
0,6.809294,16.775332,Friday,,,California,ford
0,2.084358,19.642936,Wednesday,1.440056,,Tennessee,ford
0,4.031017,19.8736,Friday,1.010375,79.630448,Louisiana,ford
0,5.652796,18.506699,Saturday,1.73374,96.484244,South Carolina,
0,5.417582,21.352973,Tue,-0.458027,,North Dakota,toyota
0,0.842329,20.186983,Saturday,0.870617,105.005515,Louisiana,chevrolet
1,3.146866,19.227354,Friday,-1.530745,135.845785,North Carolina,subaru
0,6.556189,17.831003,Tuesday,,114.54127,Montana,mercedes
0,-0.095083,21.38236,Wednesday,-0.351045,111.291606,Florida,chevrolet
0,8.601015,19.660885,Thursday,1.304962,101.442948,California,
0,2.305075,16.297259,Sunday,-1.65087,95.425607,Texas,
1,2.386858,19.708768,Friday,0.068988,104.062269,Massachusetts,nissan
0,3.066522,22.561271,Monday,-1.128173,98.650488,Michigan,nissan
0,3.070937,19.617833,Saturday,-0.471083,100.510767,Florida,
0,4.421536,22.377205,Friday,,104.047856,Washington,chevrolet
0,1.637265,19.533774,Sat,-0.021988,,New York,mercedes
0,4.166113,18.296503,Thur,-1.695543,,Michigan,ford
0,4.359928,21.416538,Thur,-4.062233,91.954061,California,
0,3.837273,19.1245,Wednesday,1.077133,95.614589,Michigan,
0,2.17061,23.192456,Wednesday,-0.655504,88.496652,Florida,ford
0,0.47318,17.505769,Monday,0.111144,105.831439,,toyota
0,2.787965,20.336967,Saturday,0.33931,110.25636,Oregon,mercedes
0,2.789632,19.070499,Mon,1.048469,96.763805,Indiana,ford
0,3.096182,22.45523,Sunday,0.419276,104.193312,Vermont,ford
0,4.246767,20.512348,Tue,0.680085,103.112765,Arizona,toyota
1,3.978698,19.372296,Saturday,0.729251,108.489824,Illinois,subaru
0,0.363295,19.222802,Wed,-0.488687,81.256666,New York,subaru
0,0.207683,21.61404,Fri,0.874255,117.307535,Texas,ford
0,8.97442,19.54731,Sunday,-0.769475,,Virginia,
0,3.845415,19.844733,Tuesday,0.918432,114.601824,Ohio,chevrolet
0,2.622604,22.194724,Sat,-0.979191,115.627765,Arizona,buick
1,5.738761,20.206124,Sunday,0.985144,96.723805,Florida,mercedes
0,1.684184,20.199606,Monday,-1.731071,,California,toyota
0,4.117165,19.999665,Sat,1.193916,95.937866,,
0,2.448244,20.786554,Mon,-1.52383,93.346722,California,subaru
0,-0.733416,19.617819,Tue,0.281953,117.818674,Kentucky,mercedes
0,1.863523,18.428031,Saturday,1.182844,97.287049,,
0,2.385322,20.532701,Wednesday,-1.313769,111.19215,Florida,
0,5.14838,19.157343,Friday,0.611565,94.686829,,nissan
0,4.107027,20.152788,Tuesday,,83.520666,Michigan,toyota
0,0.16401,19.698677,Wed,-0.255973,68.280144,Idaho,
0,5.944198,19.05569,Tuesday,0.205692,113.251382,New Hampshire,
0,4.404012,20.654175,Sunday,-1.418064,95.67275,California,chevrolet
0,5.222937,22.74603,Fri,-0.974282,,New York,ford
1,3.918882,18.677373,Wed,0.666985,121.984863,Pennsylvania,
0,3.007545,21.408916,Friday,-0.014891,74.807643,Pennsylvania,
0,4.673458,20.868464,Fri,-0.527844,106.463055,Pennsylvania,subaru
0,5.007365,23.015658,Mon,-0.677928,119.644884,,
0,7.277047,16.697635,Wednesday,0.098529,79.795506,North Carolina,
0,3.585344,18.10321,Wednesday,-0.558438,79.732809,Indiana,subaru
0,3.822408,22.557499,Wednesday,-0.009595,107.43585,Washington,
0,0.569637,18.494626,Friday,0.493236,106.442442,New York,chevrolet
0,2.349937,22.241398,Monday,-1.046392,102.032678,Wisconsin,subaru
1,0.320489,19.278939,Saturday,-1.238296,,Ohio,ford
0,1.595946,22.249845,Tue,,88.291668,California,ford
0,3.043699,20.902989,Tuesday,-0.00698,90.694701,Louisiana,mercedes
0,0.195144,22.62002,Mon,-1.071801,105.037092,,ford
0,3.339062,21.006183,Sunday,-1.189402,98.63126,,ford
0,1.399957,20.38716,Monday,-0.508232,115.894062,New York,subaru
0,3.90984,18.317579,Tuesday,-0.89823,101.176981,Florida,mercedes
1,1.225143,18.248406,Monday,-1.618977,97.191573,,chevrolet
0,5.07304,20.072501,Friday,-1.141418,98.956799,,subaru
1,3.116687,19.65667,Thur,-2.315266,87.634032,California,chevrolet
0,3.813197,18.655253,Wednesday,-1.219758,,Ohio,
0,0.566567,20.064342,Thur,0.46991,79.965062,Florida,mercedes
0,0.531643,16.511814,Wednesday,1.696006,86.703796,Ohio,
1,2.659742,19.62396,Friday,0.073094,,,subaru
0,5.525129,21.500332,Thursday,0.082886,101.958135,North Carolina,chevrolet
0,3.830725,20.70991,Friday,-0.61279,96.14757,Wisconsin,ford
0,4.838873,23.293249,Sun,1.306265,109.490977,Tennessee,toyota
0,-0.595034,19.711014,Sat,-1.534137,104.782012,Virginia,toyota
0,4.576595,17.1633,Monday,0.695244,136.878455,Oklahoma,chevrolet
0,4.389721,18.515936,Sat,0.148503,63.811658,New Hampshire,subaru
1,-1.126416,24.382366,Sat,1.677293,102.868394,,ford
0,-0.110031,20.333858,Tue,1.336368,101.777828,Louisiana,ford
1,4.473903,17.425854,Friday,0.69436,92.348703,Ohio,nissan
0,5.024245,18.678726,Sunday,0.365577,115.31443,Wisconsin,subaru
0,3.344569,18.263681,Saturday,0.673532,94.17879,Maryland,toyota
0,0.591978,21.414801,Sunday,-1.065224,85.527466,,buick
0,0.646891,19.09474,Wednesday,-1.280314,106.326653,South Dakota,nissan
1,3.558376,17.036132,Saturday,-2.831213,95.962234,Iowa,nissan
0,-0.18519,19.260668,Wed,0.562188,107.921683,Louisiana,ford
1,2.008202,21.559673,Sun,-1.411243,,Ohio,ford
1,4.086857,18.936918,Wed,-1.3054,101.452264,Arizona,
1,0.788596,19.689005,Saturday,,98.759613,Wyoming,ford
1,3.137018,20.049407,Sat,-2.395334,100.841849,Indiana,chevrolet
1,1.467695,23.167017,Monday,0.822086,97.552316,Wisconsin,subaru
0,0.781897,20.69963,Saturday,2.7309,,,chevrolet
0,3.622686,21.526633,Friday,0.761728,82.229069,Minnesota,chevrolet
0,3.230415,19.775899,Fri,-1.436738,91.910431,Virginia,chevrolet
0,1.121569,18.93496,Thur,-0.958427,87.682525,,toyota
0,0.789624,20.949855,Mon,-1.107811,101.308177,,ford
0,2.003397,21.955834,Tuesday,0.123771,112.503753,Pennsylvania,subaru
0,4.184297,20.013381,Friday,,107.179989,Wisconsin,ford
0,5.652661,19.366808,Tue,-2.197141,78.505838,North Carolina,chevrolet
0,3.160745,20.073524,Wednesday,-0.437301,115.370447,Nevada,ford
0,5.279476,19.182484,Monday,-1.863092,104.420059,Minnesota,ford
0,1.795857,21.149773,Wed,1.063339,110.113291,New Mexico,subaru
0,7.033382,19.78402,Sun,1.726255,90.242661,North Carolina,subaru
0,1.165094,16.513896,Sunday,2.67179,,,
0,7.303384,20.295082,Friday,-0.576569,87.488748,California,chevrolet
0,6.833084,20.261895,Monday,0.48502,70.804586,New York,toyota
0,2.674808,17.597371,Tuesday,1.46113,77.393102,Indiana,subaru
0,1.429539,22.448267,Thursday,-1.388956,94.4123,,chevrolet
1,6.713012,18.935954,Monday,1.809468,99.084825,,mercedes
0,2.688383,19.533847,Tuesday,-1.404125,,Alabama,ford
0,2.81981,22.109482,Thursday,-0.198727,103.131338,,chevrolet
0,0.429265,21.205011,Wednesday,-1.725818,116.749783,Delaware,ford
0,2.173797,18.988104,Monday,-1.636401,99.271517,Iowa,subaru
0,1.230079,20.381875,Thursday,-1.083542,95.338581,Florida,nissan
0,3.026227,21.030095,Mon,-0.685629,115.620938,Washington,subaru
0,2.108398,22.966099,Fri,-0.523949,65.334367,Nevada,ford
0,2.207031,18.804776,Friday,-1.819432,,,mercedes
0,2.762396,22.085164,Friday,-0.463762,96.813635,New Hampshire,
1,4.26027,20.384412,Friday,-1.740415,100.454198,,subaru
0,2.903141,19.212769,Friday,2.026238,87.160033,Texas,mercedes
1,2.862433,23.17612,Friday,-2.922275,125.011216,,chevrolet
0,3.582357,18.705226,Tuesday,1.939617,82.071804,Maryland,mercedes
0,2.872365,21.336097,Saturday,1.164793,94.337898,,nissan
1,1.031398,19.011156,Wednesday,0.126357,90.669922,New York,ford
0,2.0187,23.340948,Tue,-0.171863,127.40616,Maine,
0,1.475729,19.663305,Sunday,0.530906,100.143853,Michigan,ford
0,4.283667,19.429018,Friday,-1.174712,,Massachusetts,buick
0,6.920953,19.759288,Thursday,0.04567,99.922456,New Jersey,mercedes
0,1.300276,21.611667,Saturday,-2.218918,90.567011,Georgia,subaru
0,3.685279,20.019212,Friday,0.35106,118.77421,Georgia,nissan
0,5.137711,21.708974,Saturday,0.73142,98.076308,Tennessee,ford
0,-0.334115,23.707735,Saturday,0.536517,,Louisiana,chevrolet
0,5.496145,22.517123,Saturday,-3.007555,102.261165,New Jersey,chevrolet
0,1.630128,20.424064,Wednesday,-1.762056,92.518481,Georgia,chevrolet
0,4.75055,23.546471,Wednesday,-1.337591,100.548879,,mercedes
0,1.230265,19.032983,Monday,0.95629,104.929065,Maryland,ford
1,2.259293,17.614535,Tuesday,-1.058958,124.329618,,ford
0,1.414178,19.307057,Wed,0.159016,108.438254,New Hampshire,ford
1,7.554086,19.574754,Friday,0.112567,125.455892,Florida,
1,4.704177,21.561296,Saturday,0.393763,,California,toyota
1,9.866487,20.684726,Monday,-0.0027039999999999,96.056693,,subaru
0,4.501535,18.1899,Wednesday,0.622323,113.105272,,subaru
0,0.76109,20.463308,Saturday,-0.480897,114.666504,Michigan,
0,7.480366,19.807748,Thursday,-0.159016,101.6044,,mercedes
0,1.290994,20.503409,Sat,-0.419472,,Arkansas,ford
0,3.070773,19.751542,Monday,-0.724785,81.412985,New York,mercedes
0,2.384963,20.45195,Wednesday,1.414525,116.611901,Ohio,subaru
1,2.679458,17.542837,Friday,-0.01986,92.369031,Massachusetts,subaru
0,2.348059,21.947503,Sat,-1.480297,101.575886,Delaware,subaru
0,2.863543,18.461064,Tuesday,1.506474,97.588042,Indiana,ford
0,4.641218,21.380613,Sun,-2.00606,125.273679,Florida,toyota
0,2.225607,19.974883,Tue,2.353419,121.326736,Texas,mercedes
0,1.696182,22.043757,Sunday,-1.446426,90.56678,,mercedes
0,-0.749933,20.72206,Sunday,-2.034421,82.211571,Illinois,chevrolet
0,-1.478489,21.406562,Monday,-2.536265,115.122721,Idaho,ford
0,0.373316,22.565849,Thursday,1.480927,99.763489,California,mercedes
1,4.70064,18.901897,Monday,0.985925,90.741935,Indiana,
1,0.766998,20.540843,Saturday,-2.42179,108.807396,,toyota
0,5.085264,18.461421,Saturday,-3.2838,114.292294,Texas,
0,3.464015,20.46643,Tuesday,0.061307,125.88714,Ohio,ford
0,2.389514,20.33662,Wednesday,,94.052941,Maryland,ford
0,2.515328,20.09876,Wednesday,-0.165571,94.413628,California,mercedes
0,4.199904,21.712408,Monday,-1.576131,81.583397,Arizona,toyota
0,3.80567,19.073456,Mon,-1.586458,90.49022,New Jersey,
1,3.712417,19.850083,Sat,-0.267619,,Iowa,mercedes
0,6.536112,21.846703,Monday,-0.414519,88.31517,Texas,
0,6.604186,20.621751,Wed,-2.450602,125.796737,California,mercedes
0,-1.167333,19.07131,Wednesday,-0.813822,102.762724,California,
0,1.996293,20.910211,Wed,-0.048661,93.252858,,mercedes
0,5.80123,22.396899,Wednesday,-0.562296,100.420788,South Carolina,nissan
0,3.967663,17.405848,Thur,1.724995,98.163112,Pennsylvania,
1,2.665829,18.7435,Sunday,0.045964,,,subaru
0,1.406159,21.226674,Fri,-0.239955,101.62413,Michigan,ford
0,4.510571,19.365812,Sat,-0.240647,103.687264,Wisconsin,
0,1.295532,19.765832,Sunday,-1.022183,105.781027,New Mexico,subaru
0,6.242247,19.722259,Thursday,2.67728,102.019469,Iowa,nissan
0,3.61836,22.703634,Saturday,-2.713086,85.851804,Illinois,
1,2.588866,18.502302,Fri,-0.849963,,Pennsylvania,mercedes
0,1.644053,21.1754,Tuesday,0.20726,78.680416,Ohio,chevrolet
0,4.436697,20.532894,Saturday,-1.421883,97.565664,Indiana,chevrolet
0,5.553617,20.758701,Tue,-1.628528,99.185639,South Dakota,mercedes
0,6.511207,17.51868,Sun,1.07211,106.456157,New York,mercedes
0,2.936135,20.943544,Tue,0.746234,98.229561,Louisiana,toyota
0,0.381809,19.668105,Fri,1.76446,,California,mercedes
0,1.477447,21.882457,Tuesday,-1.240682,103.999781,Tennessee,
0,5.023584,20.470973,Monday,-1.372633,,New York,
0,7.102266,21.290288,Wednesday,0.185682,89.127898,Idaho,chevrolet
0,1.97705,20.896249,Tuesday,-1.884321,90.814154,Utah,ford
0,5.978299,19.703882,Friday,0.645039,,Colorado,ford
0,4.974176,20.017441,Friday,-0.792273,105.413828,New Mexico,toyota
0,2.403297,19.859322,Sat,1.184048,88.995623,Louisiana,chevrolet
0,4.685672,18.974901,Monday,-0.615379,109.606644,Florida,nissan
1,6.241267,21.364482,Friday,-1.037266,83.886098,Colorado,toyota
0,3.778154,21.616646,Friday,-2.619797,101.910423,,chevrolet
0,-1.072619,22.928339,Tue,-2.419908,,,ford
0,-0.060181,21.171018,Monday,0.676738,98.267802,,
1,1.957702,22.892311,Monday,,114.33981,Iowa,toyota
1,3.092067,20.396876,Sunday,-1.019877,104.229319,Louisiana,
0,0.0992470000000001,18.961733,Wednesday,0.04051,104.473397,New York,mercedes
1,0.74914,19.226801,Friday,,115.01282,Illinois,chevrolet
1,-0.299176,21.619542,Monday,0.50799,81.097798,Florida,toyota
1,2.005736,18.837918,Tue,-0.847619,101.671237,Massachusetts,subaru
0,0.944334,17.88085,Thursday,2.474624,93.358873,Pennsylvania,mercedes
0,6.05131,20.444494,Wednesday,1.926482,81.274942,Tennessee,subaru
0,0.725528,21.791231,Wed,-0.188395,95.210469,Washington,ford
1,-0.765723,21.269056,Wed,-0.544304,116.392369,Louisiana,chevrolet
0,3.764538,20.780606,Wednesday,-1.700679,116.210482,New Jersey,ford
0,4.123046,15.975231,Tuesday,2.33216,104.921142,,nissan
0,5.26627,22.440469,Sunday,-1.952964,93.283081,Nebraska,ford
0,0.263077,21.474255,Tuesday,-0.417724,96.532504,Florida,ford
0,4.57908,21.801792,Sunday,-1.262508,116.103247,New Jersey,
0,2.409479,20.506071,Monday,-0.403995,111.995017,Massachusetts,
0,-0.614006,20.181853,Fri,1.199151,79.100399,Alaska,toyota
1,4.054299,22.125935,Friday,-2.071028,102.310664,Ohio,nissan
0,2.281908,17.595087,Tue,2.251407,77.549619,New Hampshire,mercedes
0,3.454559,16.974513,Friday,0.072166,,Utah,ford
1,4.374565,21.091055,Thur,-0.830071,103.584657,Missouri,
0,3.358835,19.720545,Tuesday,-1.498496,120.571448,Alaska,chevrolet
0,-0.524675,20.613567,Tuesday,0.27992,,Iowa,subaru
0,0.429829,20.858215,Thur,-0.230294,99.405776,Iowa,toyota
0,2.789541,21.052828,Monday,-1.51045,86.090064,New Jersey,buick
0,2.197974,21.472945,Saturday,-2.321793,87.012787,Oklahoma,toyota
0,1.66969,20.537169,Tue,-1.486102,92.050362,Michigan,
0,1.303899,22.190663,Sat,0.0077879999999999,,Utah,subaru
1,4.751845,22.05442,Monday,0.919727,96.311971,Rhode Island,
0,3.348579,20.613937,Friday,-1.512371,89.998821,Illinois,chevrolet
0,3.137302,21.066602,Wednesday,0.423031,76.926478,Kentucky,toyota
1,4.100455,18.635949,Saturday,0.0467529999999998,,Washington,buick
0,3.741087,18.345949,Sat,-0.426985,95.137319,,subaru
0,4.568015,19.599833,Saturday,0.301903,122.83342,New Jersey,ford
0,4.232198,20.199878,Thur,-1.872687,,Pennsylvania,chevrolet
1,2.212771,18.269189,Friday,2.022242,99.222834,Texas,toyota
0,2.602701,16.539415,Monday,0.121993,114.85935,Rhode Island,ford
0,2.820833,24.153015,Sunday,-0.937966,93.371551,,
0,0.120427,19.892053,Tue,1.82124,86.028662,Ohio,ford
0,5.014027,20.549498,Tuesday,-1.545088,110.877525,New York,mercedes
0,2.721037,17.85703,Tuesday,2.446149,105.673044,Florida,toyota
0,4.83123,20.081018,Mon,1.441985,76.818559,Maryland,
0,1.988587,20.312275,Friday,-0.359027,,California,chevrolet
0,4.022651,20.965292,Friday,-2.273194,79.756955,Maryland,ford
0,2.917154,19.430273,Sunday,1.250366,94.568529,Minnesota,
0,1.137325,20.075855,Wednesday,0.162074,109.511098,Mississippi,subaru
0,3.761927,19.973676,Mon,-0.14966,120.745975,Florida,chevrolet
0,1.861112,17.107955,Tue,-0.889166,119.438207,Ohio,mercedes
1,3.225474,21.265019,Monday,-0.313975,107.938112,Texas,toyota
1,2.315601,19.338333,Thursday,-2.994912,,Texas,toyota
0,3.693084,18.767734,Tuesday,2.309225,94.312111,California,nissan
0,2.511189,22.47021,Tue,-0.460809,,South Carolina,chevrolet
0,0.509295,22.950262,Sun,0.671083,88.579116,,ford
0,4.285287,21.815395,Sunday,,74.275163,Oklahoma,ford
0,1.105756,18.914351,Wednesday,0.0440699999999999,99.766016,Iowa,mercedes
0,2.47294,21.016885,Saturday,-1.546441,104.987111,Michigan,subaru
0,0.096467,22.691333,Monday,-0.58819,126.707293,North Carolina,chevrolet
0,0.292076,20.408511,Wednesday,-1.051477,105.260313,Massachusetts,nissan
0,4.332481,20.089048,Tue,0.922686,120.105029,Florida,ford
0,3.853922,21.07297,Tuesday,1.5515,97.284408,Texas,toyota
0,1.793919,21.716068,Sun,-0.0169550000000001,93.173179,Texas,chevrolet
0,3.416667,20.767753,Monday,-1.57474,101.761799,Florida,nissan
0,0.465752,16.340317,Wednesday,2.222254,106.501748,Michigan,mercedes
0,1.205781,19.804485,Wednesday,0.065268,75.396354,Missouri,subaru
0,0.17352,19.723563,Monday,-1.640507,,Louisiana,mercedes
0,4.143557,19.086517,Tuesday,0.298554,87.980338,Nevada,subaru
0,3.640784,20.920879,Monday,-1.354714,115.129357,,ford
1,0.309553,22.87494,Monday,1.17044,113.613084,,ford
0,5.797947,21.205717,Sunday,0.628925,,Illinois,subaru
0,3.51479,21.012722,Thursday,1.740043,83.910292,Wisconsin,ford
0,1.466813,20.198088,Friday,0.026607,76.10395,,subaru
0,2.15767,19.681681,Sunday,1.028694,109.989312,Wyoming,subaru
0,2.041167,19.910501,Wednesday,-1.904451,96.0703,,
0,5.133322,19.886656,Thursday,-0.136637,94.32065,,ford
0,5.404653,19.284466,Tuesday,0.781845,100.231818,North Carolina,chevrolet
0,3.747926,19.743737,Sunday,-2.149669,110.143641,Washington,ford
1,4.623366,21.272791,Friday,0.480591,90.743828,Georgia,mercedes
0,2.843138,20.482354,Sunday,,96.510243,South Carolina,ford
0,4.178096,24.622984,Sat,-1.297214,116.145984,Colorado,ford
1,2.159154,20.64207,Monday,1.315788,,Missouri,mercedes
0,1.907249,20.368331,Saturday,,95.119304,Minnesota,ford
0,2.708619,21.919132,Thursday,0.567881,106.00958,Texas,ford
0,3.239459,20.177738,Sunday,-1.475098,,,chevrolet
0,3.344398,18.522154,Thur,-1.959503,,,nissan
0,3.806067,19.734626,Sunday,0.297642,84.035514,Florida,nissan
0,7.229178,20.409515,Mon,-0.584409,73.864792,Colorado,
0,3.596467,20.466227,Fri,0.370757,111.194324,North Carolina,subaru
0,2.380801,18.677735,Wednesday,-0.462008,82.606809,Texas,toyota
0,0.886314,20.80011,Tue,,114.234693,New York,nissan
0,2.900844,20.246464,Monday,-1.343927,78.050436,Texas,ford
0,7.726832,20.730332,Thur,,101.442836,Maryland,mercedes
0,0.720069,20.11982,Thursday,1.671244,105.490542,,mercedes
0,1.59818,18.518045,Tuesday,-1.147074,92.883041,,ford
0,3.186056,18.76949,Sunday,-0.36327,122.340961,,
0,1.546878,19.66785,Monday,,,,subaru
1,3.21982,18.880227,Wed,1.163708,,Texas,toyota
0,2.058424,17.888033,Sunday,1.122479,86.282979,Alabama,toyota
0,2.296036,18.89039,Friday,1.129942,92.967724,Florida,mercedes
0,5.483649,18.745682,Monday,1.948797,95.102661,Illinois,toyota
0,2.155825,18.696186,Tuesday,1.042114,92.150393,Pennsylvania,ford
0,3.190804,20.854398,Friday,0.783288,104.010945,,nissan
0,4.937689,21.587782,Thur,0.383111,109.114517,New Hampshire,chevrolet
0,3.196674,20.727234,Sunday,-0.043658,108.195514,Indiana,subaru
0,2.952371,19.297189,Thursday,0.372031,102.999855,Texas,chevrolet
0,1.789896,20.975825,Tue,3.011869,90.761298,Massachusetts,subaru
0,6.265528,21.53979,Thur,-0.914298,102.668982,California,
0,4.423031,23.370522,Sunday,0.347567,105.292279,California,chevrolet
0,-1.060172,18.144278,Sat,-1.072379,97.759696,Nevada,chevrolet
0,4.547173,21.539093,Thursday,0.836503,,Illinois,mercedes
0,5.842906,20.403536,Sunday,-0.83332,76.765629,Indiana,
1,4.361826,20.217287,Sunday,,81.761877,New York,chevrolet
0,-0.193353,22.366305,Tuesday,-1.158209,123.459988,Florida,subaru
0,8.880097,18.175907,Wednesday,1.624321,71.406995,Texas,nissan
0,2.908125,19.737275,Wed,,95.736914,Texas,subaru
0,6.306147,18.589123,Tuesday,2.109282,123.54676,Wisconsin,mercedes
0,3.10225,19.510068,Sunday,,86.818587,Georgia,toyota
0,5.871069,20.972574,Wed,0.992562,89.606926,Georgia,chevrolet
1,1.776592,20.880312,Tuesday,0.546953,59.616261,Illinois,subaru
0,3.168514,21.333213,Saturday,-1.452809,,Delaware,ford
0,2.343128,18.262168,Thur,0.264672,111.691372,Minnesota,chevrolet
0,2.560407,19.866115,Saturday,-1.88985,109.715298,Washington,ford
0,7.239924,20.147948,Sun,-0.20093,102.056968,Texas,buick
0,2.107456,20.360292,Sat,1.305958,107.149055,Indiana,ford
